ID	Gene Name	Species	KEGG_PATHWAY
PSEN2	presenilin 2(Psen2)	Nannospalax galili	ngi04330:Notch signaling pathway,ngi04722:Neurotrophin signaling pathway,ngi05010:Alzheimer's disease,
PSEN2	presenilin 2(Psen2)	Heterocephalus glaber	hgl04330:Notch signaling pathway,hgl04722:Neurotrophin signaling pathway,hgl05010:Alzheimer's disease,
PSEN2	presenilin 2(psen2)	Takifugu rubripes	tru04330:Notch signaling pathway,
PSEN2	presenilin 2(psen2)	Callorhinchus milii	cmk04330:Notch signaling pathway,
PSEN2	presenilin 2(psen2)	Xenopus tropicalis	xtr04330:Notch signaling pathway,
PSEN2	presenilin 2(psen2)	Danio rerio	dre04330:Notch signaling pathway,
PSEN2	presenilin 2(psen2)	Anolis carolinensis	acs04330:Notch signaling pathway,
PSEN2	presenilin 2(psen2)	Oryzias latipes	ola04330:Notch signaling pathway,
PSENEN	presenilin enhancer 2(Psenen)	Acyrthosiphon pisum	api04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma secretase subunit(Psenen)	Rattus norvegicus	rno04330:Notch signaling pathway,rno05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma secretase subunit(Psenen)	Mus musculus	mmu04330:Notch signaling pathway,mmu05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma secretase subunit(psenen)	Danio rerio	dre04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma secretase subunit(psenen)	Xenopus tropicalis	xtr04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Ailuropoda melanoleuca	aml04330:Notch signaling pathway,aml05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Gorilla gorilla	ggo04330:Notch signaling pathway,ggo05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Bos mutus	bom04330:Notch signaling pathway,bom05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Monodelphis domestica	mdo04330:Notch signaling pathway,mdo05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Capra hircus	chx04330:Notch signaling pathway,chx05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Alligator mississippiensis	amj04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Panthera tigris altaica	ptg04330:Notch signaling pathway,ptg05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Python bivittatus	pbi04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Canis lupus familiaris	cfa04330:Notch signaling pathway,cfa05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Myotis davidii	myd04330:Notch signaling pathway,myd05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Oryctolagus cuniculus	ocu04330:Notch signaling pathway,ocu05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Felis catus	fca04330:Notch signaling pathway,fca05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Equus caballus	ecb04330:Notch signaling pathway,ecb05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Camelus ferus	cfr04330:Notch signaling pathway,cfr05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Callithrix jacchus	cjc04330:Notch signaling pathway,cjc05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pongo abelii	pon04330:Notch signaling pathway,pon05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Ursus maritimus	umr04330:Notch signaling pathway,umr05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pseudopodoces humilis	phi04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Sarcophilus harrisii	shr04330:Notch signaling pathway,shr05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Latimeria chalumnae	lcm04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pan paniscus	pps04330:Notch signaling pathway,pps05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Ovis aries	oas04330:Notch signaling pathway,oas05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pelodiscus sinensis	pss04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Nomascus leucogenys	nle04330:Notch signaling pathway,nle05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pan troglodytes	ptr04330:Notch signaling pathway,ptr05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Macaca mulatta	mcc04330:Notch signaling pathway,mcc05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Myotis brandtii	myb04330:Notch signaling pathway,myb05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Macaca fascicularis	mcf04330:Notch signaling pathway,mcf05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Pantholops hodgsonii	phd04330:Notch signaling pathway,phd05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Tupaia chinensis	tup04330:Notch signaling pathway,tup05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Lipotes vexillifer	lve04330:Notch signaling pathway,lve05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Sus scrofa	ssc04330:Notch signaling pathway,ssc05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Bos taurus	bta04330:Notch signaling pathway,bta05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(Psenen)	Cricetulus griseus	cge04330:Notch signaling pathway,cge05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(Psenen)	Nannospalax galili	ngi04330:Notch signaling pathway,ngi05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(Psenen)	Heterocephalus glaber	hgl04330:Notch signaling pathway,hgl05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(psenen)	Anolis carolinensis	acs04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(psenen)	Maylandia zebra	mze04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(psenen)	Takifugu rubripes	tru04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(psenen)	Oryzias latipes	ola04330:Notch signaling pathway,
PSENEN	presenilin enhancer gamma-secretase subunit(psenen)	Xiphophorus maculatus	xma04330:Notch signaling pathway,
PGR	progesterone receptor(PGR)	Panthera tigris altaica	ptg04114:Oocyte meiosis,ptg04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Gorilla gorilla	ggo04114:Oocyte meiosis,ggo04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Alligator mississippiensis	amj04114:Oocyte meiosis,amj04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Python bivittatus	pbi04114:Oocyte meiosis,pbi04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Felis catus	fca04114:Oocyte meiosis,fca04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Nomascus leucogenys	nle04114:Oocyte meiosis,nle04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Macaca fascicularis	mcf04114:Oocyte meiosis,mcf04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Capra hircus	chx04114:Oocyte meiosis,chx04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Alligator sinensis	asn04114:Oocyte meiosis,asn04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pongo abelii	pon04114:Oocyte meiosis,pon04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Camelus ferus	cfr04114:Oocyte meiosis,cfr04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Monodelphis domestica	mdo04114:Oocyte meiosis,mdo04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Oryctolagus cuniculus	ocu04114:Oocyte meiosis,ocu04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pan paniscus	pps04114:Oocyte meiosis,pps04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Meleagris gallopavo	mgp04114:Oocyte meiosis,mgp04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Myotis davidii	myd04114:Oocyte meiosis,myd04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Callithrix jacchus	cjc04114:Oocyte meiosis,cjc04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Latimeria chalumnae	lcm04114:Oocyte meiosis,lcm04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Sarcophilus harrisii	shr04114:Oocyte meiosis,shr04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Taeniopygia guttata	tgu04114:Oocyte meiosis,tgu04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Tupaia chinensis	tup04114:Oocyte meiosis,tup04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Macaca mulatta	mcc04114:Oocyte meiosis,mcc04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Falco peregrinus	fpg04114:Oocyte meiosis,fpg04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pseudopodoces humilis	phi04114:Oocyte meiosis,phi04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pelodiscus sinensis	pss04114:Oocyte meiosis,pss04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Ficedula albicollis	fab04114:Oocyte meiosis,fab04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Chelonia mydas	cmy04114:Oocyte meiosis,cmy04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Ailuropoda melanoleuca	aml04114:Oocyte meiosis,aml04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Falco cherrug	fch04114:Oocyte meiosis,fch04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Equus caballus	ecb04114:Oocyte meiosis,ecb04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Columba livia	clv04114:Oocyte meiosis,clv04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pantholops hodgsonii	phd04114:Oocyte meiosis,phd04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Myotis brandtii	myb04114:Oocyte meiosis,myb04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Canis lupus familiaris	cfa04114:Oocyte meiosis,cfa04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Pan troglodytes	ptr04114:Oocyte meiosis,ptr04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Ornithorhynchus anatinus	oaa04114:Oocyte meiosis,oaa04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Homo sapiens	hsa04114:Oocyte meiosis,hsa04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Sus scrofa	ssc04114:Oocyte meiosis,ssc04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Gallus gallus	gga04114:Oocyte meiosis,gga04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Ursus maritimus	umr04114:Oocyte meiosis,umr04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(PGR)	Ovis aries	oas04114:Oocyte meiosis,oas04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(Pgr)	Cricetulus griseus	cge04114:Oocyte meiosis,cge04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(Pgr)	Nannospalax galili	ngi04114:Oocyte meiosis,ngi04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(Pgr)	Heterocephalus glaber	hgl04114:Oocyte meiosis,hgl04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(Pgr)	Rattus norvegicus	rno04114:Oocyte meiosis,rno04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(Pgr)	Mus musculus	mmu04114:Oocyte meiosis,mmu04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Xiphophorus maculatus	xma04114:Oocyte meiosis,xma04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Anolis carolinensis	acs04114:Oocyte meiosis,acs04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Maylandia zebra	mze04114:Oocyte meiosis,mze04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Danio rerio	dre04114:Oocyte meiosis,dre04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Xenopus tropicalis	xtr04114:Oocyte meiosis,xtr04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Oryzias latipes	ola04114:Oocyte meiosis,ola04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Callorhinchus milii	cmk04114:Oocyte meiosis,cmk04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor(pgr)	Takifugu rubripes	tru04114:Oocyte meiosis,tru04914:Progesterone-mediated oocyte maturation,
PGR	progesterone receptor-like(PGR)	Bos taurus	bta04114:Oocyte meiosis,bta04914:Progesterone-mediated oocyte maturation,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Monodelphis domestica	mdo05205:Proteoglycans in cancer,mdo05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Ursus maritimus	umr05205:Proteoglycans in cancer,umr05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Callithrix jacchus	cjc05205:Proteoglycans in cancer,cjc05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Panthera tigris altaica	ptg05205:Proteoglycans in cancer,ptg05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Felis catus	fca05205:Proteoglycans in cancer,fca05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Oryctolagus cuniculus	ocu05205:Proteoglycans in cancer,ocu05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Myotis davidii	myd05205:Proteoglycans in cancer,myd05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Equus caballus	ecb05205:Proteoglycans in cancer,ecb05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Sus scrofa	ssc05205:Proteoglycans in cancer,ssc05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Canis lupus familiaris	cfa05205:Proteoglycans in cancer,cfa05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Gorilla gorilla	ggo05205:Proteoglycans in cancer,ggo05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Homo sapiens	hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Myotis brandtii	myb05205:Proteoglycans in cancer,myb05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Sarcophilus harrisii	shr05205:Proteoglycans in cancer,shr05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Pan paniscus	pps05205:Proteoglycans in cancer,pps05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Nomascus leucogenys	nle05205:Proteoglycans in cancer,nle05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Lipotes vexillifer	lve05205:Proteoglycans in cancer,lve05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Ovis aries	oas05205:Proteoglycans in cancer,oas05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Bos taurus	bta05205:Proteoglycans in cancer,bta05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Tupaia chinensis	tup05205:Proteoglycans in cancer,tup05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Ornithorhynchus anatinus	oaa05205:Proteoglycans in cancer,oaa05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Pan troglodytes	ptr05205:Proteoglycans in cancer,ptr05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Macaca mulatta	mcc05205:Proteoglycans in cancer,mcc05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Ailuropoda melanoleuca	aml05205:Proteoglycans in cancer,aml05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Capra hircus	chx05205:Proteoglycans in cancer,chx05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Pongo abelii	pon05205:Proteoglycans in cancer,pon05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Macaca fascicularis	mcf05205:Proteoglycans in cancer,mcf05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Pantholops hodgsonii	phd05205:Proteoglycans in cancer,phd05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(PDCD4)	Bos mutus	bom05205:Proteoglycans in cancer,bom05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(Pdcd4)	Nannospalax galili	ngi05205:Proteoglycans in cancer,ngi05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(Pdcd4)	Heterocephalus glaber	hgl05205:Proteoglycans in cancer,hgl05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)(Pdcd4)	Cricetulus griseus	cge05205:Proteoglycans in cancer,cge05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4(Pdcd4)	Mus musculus	mmu05205:Proteoglycans in cancer,mmu05206:MicroRNAs in cancer,
PDCD4	programmed cell death 4(Pdcd4)	Rattus norvegicus	rno05205:Proteoglycans in cancer,rno05206:MicroRNAs in cancer,
PREB	prolactin regulatory element binding(PREB)	Equus caballus	ecb04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Lipotes vexillifer	lve04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Callithrix jacchus	cjc04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Columba livia	clv04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Felis catus	fca04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Capra hircus	chx04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Macaca fascicularis	mcf04141:Protein processing in endoplasmic reticulum,
PREB	prolactin regulatory element binding(PREB)	Canis lupus familiaris	cfa04141:Protein processing in endoplasmic reticulum,
